Age,AnnualIncome,CreditScore,AccountTenure,MonthlyTxnCount,AvgTxnValue,MissedPayments,SupportCalls,OnlineUsageHours,HighRisk
40,1775259,602,7,144,52719,9,6,99,0
38,1657571,891,12,59,40289,5,9,138,0
30,2892468,375,17,256,9027,0,4,11,0
45,1147226,615,8,283,31846,14,11,104,1
22,966751,799,3,184,57839,13,2,93,1
45,865344,374,7,17,14647,7,11,110,1
53,2263632,665,19,208,13206,5,1,132,0
56,1503891,845,20,67,45340,13,3,170,1
51,2743071,695,8,78,37600,0,11,150,0
34,1543297,530,14,159,47408,8,0,74,0
21,338783,327,14,11,51667,0,10,60,0
66,1741661,774,2,157,36927,8,11,170,1
36,695187,594,6,48,13293,13,1,12,1
66,2101563,726,16,40,13768,2,7,238,0
23,1454660,390,9,101,33666,7,4,69,0
55,587554,414,21,169,44118,7,4,220,0
61,2767488,458,15,238,12086,6,2,181,0
26,2662321,557,19,107,15790,11,10,131,1
45,330509,672,15,11,20981,1,0,113,0
33,1543683,389,22,98,16493,2,5,233,0
54,2260056,597,12,125,24953,4,11,142,0
28,2824713,330,9,41,33283,12,0,184,1
41,739618,657,16,25,37642,4,3,52,0
54,2449718,769,6,102,55122,1,3,56,0
24,2897862,427,20,25,39781,0,10,238,0
45,1108521,569,15,236,51228,4,2,15,0
35,203212,797,13,76,33169,4,3,197,0
24,432131,712,21,56,13750,11,5,173,1
65,676657,508,23,226,58221,2,5,174,0
32,1860458,605,10,289,5674,7,10,214,0
52,1270583,490,14,171,31427,5,5,127,0
52,838093,656,3,287,47735,1,5,213,0
48,1033247,756,12,209,55137,1,3,15,0
33,2035647,748,1,142,10071,3,10,39,0
51,525737,367,24,40,55567,14,6,110,1
34,2375190,766,21,99,12005,12,6,135,1
40,1220998,659,16,20,58597,13,1,229,1
38,1604619,686,10,241,34575,5,11,147,0
49,2026370,427,9,168,10350,11,5,165,1
26,853059,784,18,94,5032,8,4,15,0
52,1374377,543,1,112,7606,12,9,82,1
49,2200099,318,10,88,39181,7,0,33,0
63,1094030,695,7,259,38042,7,2,61,0
22,2908063,528,10,169,46080,14,8,91,1
43,1473673,667,12,204,39482,13,10,77,1
39,2596116,357,11,161,33321,1,8,182,0
51,921167,580,9,35,59904,13,9,127,1
25,1529134,856,5,70,22379,10,8,224,1
39,2321372,401,4,93,36910,3,10,36,0
54,2881971,347,20,263,16963,5,9,205,0
30,1620722,861,13,257,32303,13,4,22,1
45,707409,892,8,238,28194,5,5,212,0
22,2994937,358,16,111,22848,14,8,84,1
31,2306539,460,1,73,22493,11,3,156,1
51,2542904,402,17,282,15549,9,10,170,1
35,2898255,711,15,205,33016,5,3,215,0
29,751872,482,24,57,56855,14,11,22,1
43,769071,716,15,245,57075,7,8,16,0
39,1943745,415,18,179,49937,7,11,42,1
29,909687,698,6,46,10268,13,6,169,1
55,848782,736,2,264,26019,12,5,54,1
41,450139,617,5,214,24847,6,9,65,0
29,2165760,549,19,46,41234,12,5,238,1
48,700228,746,7,174,49879,4,4,209,0
66,1914793,796,9,263,51628,5,11,55,0
27,1946197,642,2,208,19102,5,10,235,0
36,1134499,726,7,167,10212,13,3,28,1
36,1495085,539,24,109,20200,2,2,109,0
53,213580,358,14,182,2484,14,6,171,1
24,1791104,826,24,195,53116,10,4,237,0
24,978639,502,23,128,10442,12,1,200,1
59,668968,765,15,202,4223,2,2,79,0
60,1090965,595,12,103,2845,11,4,134,1
37,978559,586,20,10,7100,6,8,63,0
57,2212191,372,4,292,1960,5,11,192,0
59,1732239,822,13,271,40781,4,5,59,0
49,2725234,636,9,47,21457,10,10,74,1
56,805262,617,12,299,1708,5,1,54,0
58,1846265,502,10,145,4295,5,7,39,0
59,2510317,530,9,273,31491,3,11,88,0
57,605427,862,21,43,35776,11,5,82,1
55,652201,356,23,166,30294,10,5,70,1
27,1412916,719,7,199,27557,4,7,230,0
47,910731,579,12,108,2167,12,6,196,1
48,2602112,604,16,249,15462,6,4,139,0
42,1554832,765,15,69,10188,10,10,167,1
34,2220991,473,7,205,46848,10,8,183,1
27,1381426,565,8,246,57391,0,0,77,0
57,2293787,546,7,11,46176,11,3,156,1
42,2105734,377,11,223,23423,12,9,221,1
25,1222805,552,4,7,59275,9,11,14,1
22,1144793,774,18,288,56655,11,10,82,1
47,506932,475,19,26,10612,5,8,221,0
41,2564043,720,7,98,58773,4,1,66,0
58,2821485,871,13,75,13174,5,2,200,0
35,1780622,760,9,226,7177,0,2,61,0
41,1111508,553,18,17,20296,3,5,122,0
30,1927373,819,7,9,57358,7,2,68,0
43,340926,406,20,26,10632,3,2,69,0
59,383148,470,16,299,4809,13,4,132,1
25,1043382,357,23,41,23424,14,2,89,1
21,2969861,636,5,35,31263,12,4,132,1
33,1925284,641,7,66,58435,9,2,93,0
41,1413944,589,6,225,33633,7,1,157,0
46,694496,383,2,85,6411,10,7,227,1
65,219455,416,7,237,2721,7,2,112,0
41,2220101,833,21,10,49924,1,5,170,0
38,1713715,518,9,109,14584,5,10,149,0
57,2729661,401,13,166,36889,6,1,158,0
65,812840,755,17,56,36910,6,0,65,0
52,1032548,825,17,162,54237,0,7,129,0
56,582605,565,15,17,31118,3,11,160,0
37,764772,586,18,190,16041,13,2,157,1
55,1147719,440,24,226,17485,6,1,224,0
69,1592358,705,15,245,9303,5,1,58,0
31,2955916,592,11,152,57130,14,4,184,1
41,368332,330,12,59,826,12,5,79,1
46,1032441,470,23,63,59550,11,10,54,1
24,1210193,654,17,202,53913,2,1,213,0
54,1377400,504,12,102,3427,9,5,172,0
68,2203649,777,7,160,14027,9,0,81,0
38,467724,590,24,254,31563,0,8,129,0
60,1101334,410,7,184,18992,4,3,129,0
55,2564696,367,21,78,35232,10,4,164,0
61,1943579,672,23,65,59053,7,2,217,0
49,951545,495,10,49,37727,14,5,56,1
49,1245962,425,16,139,26099,13,0,41,1
58,327319,561,11,214,22185,2,6,38,0
62,712193,454,16,90,18638,4,7,208,0
41,1727965,880,2,274,35349,14,2,217,1
62,306960,407,2,296,45960,8,1,62,0
33,239015,722,18,268,30752,13,11,102,1
69,1582433,334,5,272,6781,7,3,193,0
61,928165,343,14,229,57517,10,7,226,1
37,1132478,715,8,220,59729,8,10,52,0
29,2442261,584,6,235,2575,14,7,109,1
61,2774660,746,9,194,4528,12,11,121,1
21,2034927,817,6,146,4701,4,10,141,0
22,1133671,326,21,181,16655,12,7,201,1
68,1337330,526,17,55,47760,2,1,100,0
49,2518927,724,8,194,26898,12,3,224,1
53,2974046,867,3,9,44638,10,9,160,1
30,946355,667,12,215,34524,8,0,69,0
60,2121086,609,13,199,58039,3,10,39,0
41,319894,404,18,5,22854,0,6,52,0
48,2887279,317,23,108,4797,14,9,225,1
31,1278332,504,11,105,51808,10,5,57,1
54,868043,342,2,132,13330,14,10,217,1
28,1429133,388,14,253,22741,1,6,16,0
42,1477879,885,1,295,33308,7,9,96,1
28,1652817,456,15,273,46643,1,11,239,0
69,874075,565,18,42,46445,5,4,40,0
35,1187601,433,22,254,25757,11,5,127,1
37,691599,763,18,225,3359,4,11,243,0
43,695283,431,17,67,2962,8,5,28,0
44,2914383,333,1,257,35305,7,5,61,0
65,942476,382,14,269,43879,0,8,248,0
39,348188,431,20,168,34942,2,3,77,0
25,761032,727,24,27,27927,13,1,143,1
52,2421849,503,22,83,50015,11,8,131,1
64,2692492,635,16,122,46815,4,9,220,0
21,2533180,796,4,189,16659,11,6,69,1
43,2990563,741,22,63,3018,7,4,228,0
57,1255752,557,6,256,47451,6,5,102,0
28,1706610,591,16,93,9191,1,10,127,0
33,713611,424,20,233,36321,13,6,149,1
28,1293753,474,6,242,19354,11,4,175,1
43,1732088,791,15,296,50230,6,4,150,0
63,2749698,379,1,299,46767,4,5,37,0
21,1161273,604,7,48,24911,5,7,14,0
65,696184,809,23,84,16399,7,1,183,0
44,1234549,643,11,178,15238,4,10,55,0
55,2941619,869,1,145,15329,8,9,90,1
44,2544591,390,8,41,22726,0,8,164,0
37,844691,468,14,18,1757,4,9,163,0
25,295287,633,5,126,7135,0,4,71,0
40,1370085,535,13,242,3472,0,3,205,0
41,1596167,698,15,59,5541,0,7,81,0
60,1591864,887,9,26,23558,14,3,99,1
51,2021369,776,8,207,30507,4,1,106,0
66,1441165,834,19,19,53637,8,4,137,0
56,2127701,884,17,34,3488,1,4,149,0
31,2653611,387,19,33,47716,5,3,214,0
35,688720,552,18,256,2024,4,2,222,0
39,1252666,657,18,164,6987,11,10,189,1
27,2155854,357,4,121,13145,13,4,174,1
48,1666737,698,2,162,45681,6,8,162,0
63,2300895,820,24,112,39107,6,8,48,0
25,1279500,824,5,119,31301,2,8,204,0
25,2126823,716,17,276,25327,5,5,156,0
50,1878176,692,22,180,6172,14,7,80,1
52,1158904,521,7,235,881,2,0,218,0
28,429602,628,16,288,2304,1,0,86,0
30,2269102,671,1,254,18871,4,6,33,0
58,1757504,810,12,60,29888,3,11,188,0
67,1352552,452,19,277,5718,12,4,54,1
52,355183,779,9,194,43959,3,1,17,0
68,1892832,882,16,25,3142,3,3,209,0
48,2358752,319,7,169,49675,7,3,182,0
37,774310,892,15,289,16276,12,5,139,1
51,1024470,527,12,72,852,13,7,167,1
28,2420475,645,4,271,23100,0,2,76,0
60,1893142,318,6,222,13482,2,11,182,0
45,1097486,743,6,100,53740,8,11,163,1
29,788829,667,15,192,1270,2,6,26,0
22,1787756,446,3,212,30225,0,1,47,0
35,2269542,803,2,78,54405,12,8,76,1
23,1032044,729,5,166,55221,4,11,66,0
69,1675149,739,8,165,32158,3,6,170,0
56,668304,497,19,64,47036,9,0,103,0
24,1004700,586,21,30,11573,12,3,216,1
34,2935903,864,16,29,51399,7,1,81,0
61,2180343,668,19,262,26126,10,9,103,1
61,664151,539,23,7,55127,11,4,73,1
45,1081779,586,16,292,32860,10,8,32,1
30,1445175,694,6,261,17505,8,2,21,0
41,2491603,817,22,284,33286,9,4,112,0
56,2653838,860,1,252,11267,4,10,249,0
32,2993783,359,18,48,58637,0,9,17,0
47,338307,844,22,37,3841,3,1,210,0
60,1337333,602,8,298,24610,2,3,209,0
22,2706785,543,5,116,13957,5,1,47,0
33,2593905,506,12,295,45199,14,7,42,1
52,1796509,674,18,277,35170,1,6,185,0
51,1968494,582,5,47,33158,4,6,106,0
36,524377,777,22,48,54289,7,6,54,0
52,1622163,321,13,293,29788,10,8,84,1
52,1403049,858,21,91,32392,4,1,160,0
54,994203,648,22,234,18824,4,5,116,0
31,2207415,788,12,87,16419,7,11,124,1
30,672650,557,16,208,34474,10,3,52,0
35,2757817,346,14,134,24721,4,11,34,0
37,2661897,326,11,142,37348,3,9,24,0
60,2904691,326,9,87,32285,9,10,19,1
38,781330,696,23,179,17048,8,5,157,0
29,1040172,444,10,140,7452,1,8,25,0
45,2494097,886,16,111,45217,0,10,108,0
60,1819888,821,19,155,44625,3,0,134,0
34,1927386,420,10,113,14025,9,1,107,0
45,472201,761,21,226,18095,11,5,222,1
42,948609,681,4,251,36427,2,11,66,0
50,995415,717,21,41,26557,8,11,55,1
40,2689765,626,8,272,1995,2,6,120,0
41,744283,690,11,78,59636,2,2,133,0
64,314587,596,6,119,16619,9,0,241,0
52,1481652,383,4,85,30249,12,6,138,1
66,670897,445,21,197,35687,6,11,34,0
69,1287462,470,23,218,24854,12,1,65,1
41,2786940,633,24,19,12419,11,11,55,1
55,295149,723,5,88,40952,1,5,196,0
52,818308,608,18,270,31122,10,3,199,0
50,1152394,825,22,158,25440,7,9,215,0
59,2112521,868,3,257,56856,5,3,198,0
69,2320618,646,7,277,21098,11,8,220,1
32,2534778,601,24,136,33676,10,6,17,1
61,596904,646,22,203,17246,11,0,50,0
67,960006,707,12,87,3940,13,3,152,1
38,1786529,432,3,130,13745,8,9,53,1
41,744929,405,17,218,54924,7,5,91,0
33,625716,470,3,219,54070,3,1,138,0
41,760085,549,11,242,50409,7,3,120,0
28,1988702,843,6,92,44825,3,1,234,0
66,2191126,561,11,117,45011,10,0,202,0
60,1115986,793,4,109,28067,14,0,126,1
66,1875203,543,17,67,41159,4,8,171,0
27,1886295,750,22,243,24529,10,10,141,1
43,602854,589,1,30,58291,9,8,90,0
64,2252443,562,12,132,52403,10,3,139,0
52,2056181,613,24,5,31928,14,7,176,1
31,2965734,384,3,98,2291,6,11,191,1
42,381136,714,16,16,24006,5,9,147,0
42,1416658,628,3,170,47239,4,10,51,0
63,2839535,344,14,276,2889,1,6,54,0
45,1372130,632,17,71,55038,13,4,110,1
42,2691807,764,19,171,41322,14,9,163,1
48,2007853,499,7,258,57157,14,1,36,1
49,2775918,500,24,257,46030,4,8,176,0
33,1122879,628,11,250,8082,14,6,162,1
38,1861887,539,16,63,33558,9,3,38,0
22,1880045,882,24,298,58015,6,9,119,0
49,2519462,658,19,148,14250,10,1,219,0
41,1007032,659,5,213,17184,12,1,31,1
35,2037474,677,1,230,57767,5,2,124,0
47,2796496,684,24,288,15495,5,5,99,0
51,1949033,764,10,95,7932,4,0,197,0
35,1826140,521,18,115,52818,13,4,99,1
43,2737339,664,10,244,29052,13,9,189,1
44,469072,371,1,84,31917,14,2,94,1
64,1205520,539,13,208,28090,8,6,158,0
33,405719,803,4,242,31636,0,6,115,0
42,896248,713,12,298,10996,3,9,145,0
63,1998961,426,24,188,2246,6,11,126,0
57,316196,786,16,216,58358,0,4,75,0
53,1257980,896,19,255,9370,12,8,247,1
23,1675431,826,12,231,45439,11,10,235,1
39,1982054,547,6,171,38275,10,9,213,1
43,2750966,781,16,35,10944,14,7,122,1
49,2232479,611,12,155,843,3,8,27,0
50,1096881,743,24,166,16398,5,10,90,0
59,1800548,582,10,100,49680,9,5,152,0
64,1841455,301,5,277,12139,7,7,12,0
67,933082,373,19,28,10844,6,9,94,0
45,464826,363,12,122,47937,11,1,92,1
57,2204126,646,8,91,24120,8,4,68,0
67,1545360,623,4,279,49758,14,7,192,1
28,1718674,538,7,54,55463,6,1,131,0
62,1289067,696,24,116,29273,2,1,169,0
36,1311619,636,23,284,6283,9,2,20,0
28,1377144,640,5,140,27675,3,1,219,0
21,1624970,578,11,7,20244,2,3,190,0
64,1845589,652,17,166,47740,8,3,166,0
25,2425283,762,24,81,989,14,0,76,1
23,1294096,761,21,189,20644,10,5,141,0
21,525063,592,3,62,45622,10,11,229,1
24,2931309,706,2,167,11914,7,6,146,0
60,2885882,461,19,25,41416,9,6,66,0
55,1401418,802,2,69,58121,12,11,175,1
52,2664542,747,14,70,53728,8,4,16,0
62,1951434,754,1,286,55611,9,3,202,1
54,722485,564,16,179,10065,9,1,172,0
63,2944887,431,15,169,25703,1,4,184,0
45,2821684,419,18,86,3195,4,3,43,0
30,1150292,518,2,150,59014,4,7,72,0
41,1212845,716,11,208,29536,6,9,18,0
66,2114461,804,21,168,1177,3,0,99,0
59,2748105,599,17,108,16087,3,6,209,0
47,1426137,408,13,134,6311,7,4,28,0
47,1114394,537,12,88,12053,0,9,163,0
22,1057735,592,24,124,3901,5,4,183,0
61,734535,878,2,263,48466,8,0,65,0
68,1963655,486,22,108,19326,12,8,19,1
33,1676470,335,21,38,1054,12,6,129,1
29,681018,860,18,178,42262,12,1,180,1
56,1016015,555,10,236,18046,14,10,167,1
42,716456,734,12,189,17307,1,4,49,0
62,1135510,307,17,22,9968,4,7,237,0
46,1394699,477,22,235,41875,9,10,192,1
32,2694682,541,14,139,11684,9,6,195,0
37,752958,340,22,49,14318,8,1,40,0
34,1742549,656,19,116,47949,14,6,209,1
34,2159928,412,13,87,18889,10,5,243,1
54,2332720,465,24,43,13364,11,11,56,1
40,455745,803,3,258,36131,3,7,214,0
31,2669484,377,8,149,2512,14,8,46,1
36,2782271,495,5,55,43290,8,6,231,0
51,478496,701,22,297,4809,7,7,194,0
26,1898585,363,12,71,56233,8,11,88,1
39,459291,724,1,28,8147,12,9,194,1
57,638866,341,21,126,56667,12,6,108,1
24,603562,672,16,53,46496,12,6,140,1
67,2977668,605,12,153,30608,1,0,166,0
24,2353056,508,23,189,12632,9,4,225,0
40,2180115,766,17,254,4371,4,9,54,0
30,1108573,603,9,149,13934,14,4,96,1
44,2575404,884,13,247,7249,9,3,82,0
55,722247,691,23,153,55663,8,0,11,0
46,546300,452,4,72,49518,4,6,152,0
57,466320,661,4,228,51269,11,7,233,1
58,824747,563,15,214,34911,3,4,155,0
41,1434498,515,10,196,55350,7,3,166,0
60,2420377,842,23,128,10495,5,11,49,0
59,693406,823,6,288,34221,1,8,12,0
41,2008711,493,3,296,28390,7,2,234,0
30,2518890,326,15,54,29959,11,2,67,1
58,1104890,345,6,187,22309,4,3,80,0
66,1883757,357,11,251,26258,6,6,103,0
24,2775228,312,2,92,53899,3,1,228,0
65,442726,348,2,142,23921,8,7,175,1
40,1551387,393,1,42,17792,1,1,166,0
37,921202,883,11,53,55791,11,3,168,1
27,906168,750,5,76,23483,9,1,135,0
24,1672335,678,6,262,37697,8,8,202,0
49,665996,309,3,48,25538,3,3,114,0
34,1255187,815,20,295,59336,5,4,52,0
23,1598962,523,5,120,6466,4,8,164,0
44,2119620,680,20,153,26125,2,1,164,0
57,1543763,840,9,283,12129,6,3,127,0
36,2433495,601,19,292,29977,3,5,230,0
24,1059299,502,5,222,5034,0,0,78,0
44,2636385,888,23,75,23124,13,0,12,1
54,1045177,870,12,165,21373,13,6,166,1
50,1738668,495,12,277,4038,7,5,242,0
38,1179581,621,16,131,58110,2,3,112,0
39,1925345,717,7,174,39286,5,4,150,0
51,1535184,641,14,21,32366,11,4,106,1
39,1684632,688,22,243,10250,1,8,69,0
69,1166289,308,9,180,38585,8,4,93,0
66,2939963,831,15,214,24092,3,1,76,0
39,1793526,448,23,61,27244,6,6,207,0
42,1004660,682,11,193,23452,14,9,116,1
44,785009,828,4,48,26960,8,8,90,0
65,2215303,311,11,126,7922,12,6,132,1
32,2959898,775,9,37,29814,10,7,56,1
50,2861548,893,6,32,15858,2,9,205,0
58,2388940,878,17,155,4039,12,2,106,1
51,668239,352,9,67,3366,2,10,170,0
56,2541589,735,23,11,37546,2,8,15,0
39,2009875,505,6,115,52198,13,6,127,1
68,1066572,353,6,134,28594,14,9,201,1
65,2979713,879,4,136,31291,4,3,242,0
56,2103586,789,20,12,51769,9,11,87,1
50,2347118,643,11,33,15416,5,9,247,0
69,385846,468,3,10,51451,2,6,208,0
53,801516,460,24,116,25198,9,2,79,0
38,243021,826,24,109,891,8,10,188,1
69,581059,826,18,211,3798,0,9,76,0
48,2446485,586,16,44,13702,6,6,110,0
67,620594,711,21,272,27491,10,2,159,0
31,2383907,821,16,50,37821,8,1,239,0
65,1129441,868,12,245,15018,4,0,209,0
53,902726,498,14,274,16086,2,10,33,0
37,1058754,460,9,159,12732,12,5,214,1
26,2137326,688,7,120,3643,14,2,214,1
24,2866753,773,14,41,19443,9,9,74,1
40,2531881,680,20,209,15867,3,11,190,0
68,1537752,891,20,253,39340,7,10,137,0
67,1733755,423,10,114,50747,11,1,178,1
47,2445582,371,11,84,27847,13,10,109,1
35,1241431,467,7,80,6394,14,2,41,1
26,1606046,583,19,274,21025,2,7,78,0
67,642037,793,19,102,32393,14,2,80,1
34,228365,335,21,80,37956,4,3,54,0
31,1523909,474,11,286,42232,11,1,41,1
59,1718541,498,6,85,37845,2,7,37,0
29,2754131,415,8,67,22412,14,5,106,1
46,2174130,614,1,271,50850,13,8,247,1
36,2063613,519,23,37,26526,14,7,23,1
25,2084624,877,8,44,21634,11,3,150,1
30,2663015,433,5,178,24755,14,7,230,1
23,1420531,421,10,264,6290,5,0,187,0
33,1805919,720,2,228,10976,11,10,177,1
63,2257067,791,4,227,33055,0,8,138,0
69,1627400,898,22,271,19922,6,4,184,0
50,469594,588,2,159,56482,14,3,122,1
65,2770419,352,15,268,42623,14,4,122,1
26,250272,504,20,153,57907,10,0,228,1
37,1253886,647,10,229,27402,13,1,39,1
65,1280393,350,21,131,49701,5,1,43,0
39,686160,339,24,9,45770,11,10,55,1
62,1173283,549,24,292,47216,5,8,10,0
55,940176,517,2,62,39447,2,5,171,0
66,282641,478,6,76,51326,0,2,196,0
46,1988019,850,22,159,58348,10,3,144,0
25,1980246,482,14,286,2091,14,0,202,1
49,1788321,463,5,172,4844,0,6,179,0
57,2339463,676,24,33,17617,6,6,219,0
40,1692669,796,2,86,6456,3,7,236,0
69,559571,896,14,267,19736,13,0,28,1
41,1412910,760,13,110,17351,5,8,150,0
30,2167027,773,2,281,19692,3,1,32,0
25,2690390,336,23,14,58353,7,0,75,0
56,987560,898,9,66,57213,11,0,140,0
26,1852386,618,3,228,38827,8,7,95,0
46,1411970,854,15,140,36041,1,2,173,0
24,2346081,711,23,228,3357,0,5,186,0
59,2903136,655,3,118,20113,0,5,209,0
59,2674541,528,12,264,3665,14,10,96,1
55,996240,563,6,161,22793,13,1,81,1
21,1868012,786,19,233,34777,12,1,194,1
44,2743250,860,17,104,12761,11,0,98,0
56,1583254,651,6,259,53162,11,8,236,1
26,283576,741,19,183,17049,6,0,201,0
61,2317709,758,17,279,46635,12,5,120,1
66,2843265,324,16,233,36794,13,11,148,1
64,236080,430,21,35,12133,1,8,50,0
51,1437445,669,8,112,26477,2,5,244,0
40,2177247,735,24,286,37271,11,10,15,1
44,693844,523,24,113,32065,3,5,115,0
45,1815271,651,19,33,55166,8,3,243,0
56,213338,784,8,21,34682,9,4,54,0
41,800577,496,20,174,10067,1,0,218,0
50,1713312,408,15,179,52805,13,2,237,1
44,1922831,519,8,78,11751,9,10,194,1
64,378982,618,3,244,39957,1,5,91,0
62,2625194,381,16,100,8754,12,1,170,1
50,1987073,836,3,6,3249,0,0,198,0
42,643853,731,1,206,53626,14,0,27,1
48,860709,307,8,41,46110,7,0,16,0
27,2160424,448,24,95,37125,13,9,38,1
55,1026395,397,9,237,43655,14,9,206,1
48,1193087,400,22,151,10234,12,11,153,1
34,1649542,666,12,257,30921,7,0,232,0
30,2654225,761,18,216,4903,4,5,206,0
36,799223,713,17,68,8172,2,9,83,0
36,1748131,558,8,9,51480,0,3,166,0
51,1312104,655,20,150,25173,1,3,166,0
62,1872675,310,11,76,42785,13,3,25,1
45,708907,715,7,109,41306,8,7,13,0
33,1132280,870,14,40,30237,7,6,74,0
26,577757,549,10,151,31535,9,4,81,0
64,1212567,849,15,260,29925,10,6,229,0
29,2806041,421,12,232,3955,3,7,138,0
65,2575093,364,20,283,11867,12,9,229,1
56,2753540,601,17,117,47338,2,7,140,0
63,762347,424,8,15,24387,4,10,73,0
40,331980,611,14,198,19521,7,6,75,0
38,2441101,490,15,228,35292,13,6,98,1
63,2573535,749,11,254,54803,9,8,66,0
41,2324465,458,12,253,3481,5,10,110,0
24,1290679,652,20,273,58522,9,4,212,0
53,2476632,562,16,295,1805,14,7,119,1
47,1725043,705,20,87,36369,10,1,27,0
27,291665,316,18,33,26865,3,11,115,0
26,2163439,559,10,84,31900,7,7,48,0
35,1858931,654,19,99,7514,3,0,241,0
38,470804,788,18,263,31612,4,8,133,0
52,2781243,513,1,126,15891,1,0,130,0
31,329909,538,22,128,23723,9,7,93,0
40,1681615,479,4,27,6184,3,2,218,0
44,2746210,718,23,220,4474,14,3,16,1
35,340688,442,7,293,40383,9,10,192,1
68,1324552,616,1,96,3466,13,9,121,1
27,1428386,543,8,28,44356,9,6,154,0
41,2050962,531,17,111,21927,2,9,77,0
62,479087,888,8,56,3720,11,2,45,0
46,1289301,602,5,203,50751,14,8,133,1
64,2080442,630,1,298,38345,11,2,231,1
34,2120759,860,15,60,53304,7,7,10,0
57,2831550,547,4,198,31493,7,7,44,0
41,2796016,582,7,49,15576,13,2,85,1
38,2253171,586,14,243,5144,6,2,154,0
25,1527182,331,12,236,10362,5,9,89,0
23,909441,799,21,243,39472,8,4,165,0
43,646015,829,3,140,36470,13,7,41,1
46,2888007,680,20,289,9204,3,5,247,0
57,2779669,362,18,17,26159,3,4,192,0
44,1638145,427,8,33,54649,5,4,44,0
69,1361970,827,2,182,23407,0,10,137,0
39,2116360,462,6,297,35130,1,11,28,0
45,348940,550,7,261,56142,1,5,102,0
41,1193477,594,7,112,57261,12,7,102,1
32,2640285,478,13,73,28690,9,5,89,0
61,279794,528,1,180,26875,3,6,13,0
53,1836788,693,8,187,33217,4,8,158,0
24,824142,695,23,246,20842,12,6,122,1
62,984326,371,13,198,48002,13,8,124,1
27,2662282,617,24,26,12794,13,9,181,1
42,1070181,894,20,15,13716,1,0,71,0
53,433127,678,24,289,20892,7,2,138,0
37,2801586,435,19,263,2476,4,5,92,0
44,2336521,677,17,177,59002,7,2,60,0
54,1072811,418,13,209,15790,8,10,125,1
48,2104400,829,16,252,46599,14,1,117,1
63,2047669,822,24,263,23354,12,4,227,1
61,1919527,686,15,274,26533,10,0,213,0
59,533862,873,11,85,50305,8,4,154,0
42,470114,882,12,192,22377,3,10,46,0
69,2345074,872,22,235,39554,9,7,229,0
37,2942366,872,3,32,4293,1,8,45,0
54,219416,568,24,7,56189,13,9,166,1
26,2310824,823,9,241,9174,10,5,78,0
66,676684,846,14,185,56782,1,3,111,0
26,2425297,785,7,8,51312,11,2,140,1
54,902356,737,11,76,11230,4,7,152,0
21,2109103,862,10,186,44852,9,11,204,1
30,2297216,854,3,108,50602,3,1,86,0
41,268835,410,19,276,9103,5,7,206,0
25,1450033,621,2,291,50005,8,6,158,1
22,1652847,826,17,91,35747,6,1,114,0
42,2646890,476,2,77,4598,11,1,32,1
68,2195507,850,21,95,23983,13,1,56,1
22,2938356,837,16,177,37348,10,0,223,0
30,2155316,772,17,191,21110,3,6,43,0
54,1051098,862,10,240,50750,6,7,50,0
36,1443922,687,4,166,50999,1,6,227,0
68,1373290,397,11,77,2473,4,3,56,0
59,1165730,710,17,229,17907,11,10,168,1
42,2454386,674,24,234,21139,10,11,44,1
32,944809,469,12,258,55812,8,8,144,0
44,2977199,355,21,166,26494,10,1,241,0
67,2133764,624,10,254,54103,13,4,54,1
60,473139,559,16,203,1555,8,1,66,0
58,649704,861,4,244,19414,3,2,233,0
30,1251207,639,3,241,59753,7,1,126,0
55,2201034,703,9,80,51299,4,7,159,0
69,337039,831,6,299,15445,2,9,120,0
52,1074726,473,12,49,52472,12,5,79,1
27,788759,837,1,183,25932,5,4,158,0
41,2596412,459,14,226,8325,3,4,246,0
40,2127124,309,24,21,40950,12,8,112,1
46,1676019,893,10,223,21775,12,1,58,1
24,1905878,555,18,88,52661,2,0,56,0
66,2869104,643,13,195,17685,3,5,110,0
42,883429,835,9,136,33609,12,7,164,1
35,1335918,672,23,291,54153,0,7,19,0
60,2311559,734,19,98,10088,9,5,95,0
41,521345,345,4,99,18193,7,2,181,0
35,1066525,354,3,188,7203,8,2,188,0
42,647564,377,6,136,17460,5,1,155,0
48,283100,790,9,86,53968,4,1,205,0
34,2113637,571,10,116,37296,11,1,246,0
47,1697212,849,9,55,19078,8,6,108,0
61,2791460,410,17,298,37318,3,9,239,0
60,1471635,314,10,193,59047,13,8,47,1
48,1498972,377,6,212,22513,0,9,45,0
46,2023345,800,16,153,49649,11,10,69,1
69,2614158,887,17,269,5916,12,6,205,1
22,1207126,717,11,285,46928,10,11,246,1
45,2290114,574,20,117,41950,6,7,83,0
23,228004,793,7,40,56148,0,11,105,0
28,1006903,496,4,115,5606,13,11,83,1
64,724252,675,10,175,59972,14,4,244,1
53,2913260,362,21,82,54617,11,1,182,1
62,677044,660,14,32,31924,8,7,83,0
55,1594689,843,17,49,52133,3,4,212,0
